Date,91_days,181_days,273_days,364_days,3_year,5_year,7_year,10_year,15_year,base_rate,interbank_rate,inflation,lending_rate,reserve,mpc,10_year_minus_91_days,10_year_minus_3_year,real_rate,taylor_rule,policy_instrument,private_credit,exchange_rate,money_supply,money_rate
1/1/2010,5.2802,9.65,12.05,12.52,15.82,17.07,17.9,18.9,18.9,22.69,4.17,9.4,29.19,5,lower,13.6198,3.08,19.79,11.4,27.69,7904814.714,103.1301106,13135764.12,-6.372763562
1/8/2010,4.9863,8.98,11.02,11.51,15.82,17.07,17.9,18.9,18.9,22.67,4.2,9.4,29.17,5,lower,13.9137,3.08,19.77,11.4,27.67,7904814.714,103.1301106,13135765.12,7.61E-06
1/15/2010,5.1366,7.96,10.37,11.04,15.82,17.07,17.9,18.9,18.9,22.65,4.44,9.4,29.15,5,lower,13.7634,3.08,19.75,11.4,27.65,7904814.714,103.1301106,13135766.12,7.61E-06
1/22/2010,4.9168,7.46,10.67,11.7,15.82,17.07,17.9,18.9,18.9,22.67,4.58,9.4,29.17,5,hold,13.9832,3.08,19.77,11.4,27.67,7904814.714,103.1301106,13135767.12,7.61E-06
1/29/2010,6.4268,7.46,10.67,11.7,14.28,17.34,17.9,18.9,18.9,22.67,4.58,9.4,29.17,5,hold,12.4732,4.62,19.77,11.4,27.67,7904814.714,103.1301106,13135768.12,7.61E-06
2/5/2010,6.3659,7.69,9.91,10.58,14.28,17.34,17.9,18.9,18.9,22.65,2.42,9.2,29.15,5,lower,12.5341,4.62,19.95,11.2,27.65,8044492.401,101.6783273,13711415.57,7.61E-06
2/12/2010,5.6479,7.04,10.41,11.42,14.28,17.34,17.9,18.9,18.9,22.64,2.36,9.2,29.14,5,lower,13.2521,4.62,19.94,11.2,27.64,8044492.401,101.6783273,13711415.57,7.61E-06
2/19/2010,4.9666,6.77,9.2,9.91,14.28,17.34,17.9,18.9,18.9,22.62,2.04,9.2,29.12,5,lower,13.9334,4.62,19.92,11.2,27.62,8044492.401,101.6783273,13711415.57,7.61E-06
2/26/2010,3.9735,7.36,8.47,9.09,12.05,15.35,16.81,18.32,18.65,22.64,2.07,9.2,29.14,5,hold,14.3465,6.27,19.94,11.2,27.64,8044492.401,101.6783273,13711415.57,7.61E-06
3/5/2010,3.2108,6.67,8.35,8.9,12.05,15.35,16.81,18.32,18.65,22.64,2,10,29.14,5,hold,15.1092,6.27,19.14,12,27.64,7908660.65,104.3952035,13984449.27,1.991287483
3/12/2010,2.9275,6.04,7.56,8.26,12.05,15.35,16.81,18.32,18.65,22.64,1.59,10,29.14,5,hold,15.3925,6.27,19.14,12,27.64,7908660.65,104.3952035,13984449.27,1.991287483
3/19/2010,1.9965,5.26,6.66,7.96,12.05,15.35,16.81,18.32,18.65,22.59,1.66,10,29.09,5,lower,16.3235,6.27,19.09,12,27.59,7908660.65,104.3952035,13984449.27,1.991287483
3/26/2010,1.9647,4.81,6.09,7,9.5,12.33,16.81,18.32,18.65,22.58,1.57,10,29.08,5,lower,16.3553,8.82,19.08,12,27.58,7908660.65,104.3952035,13984449.27,1.991287483
4/2/2010,1.9408,4.21,5.63,6.2,9.5,12.33,16.81,18.32,18.65,22.16,1.81,9.5,28.66,5,lower,16.3792,8.82,19.16,11.5,27.16,7936803.127,104.322215,14685587.19,5.013697016
4/9/2010,1.8343,3.77,4.73,5.42,9.5,12.33,16.81,18.32,18.65,21.53,1.79,9.5,28.03,5,lower,16.4857,8.82,18.53,11.5,26.53,7936803.127,104.322215,14685587.19,5.013697016
4/16/2010,1.6823,2.96,3.43,4.33,7.6,9.08,16.81,18.32,18.65,21.34,1.61,9.5,27.84,5,lower,16.6377,10.72,18.34,11.5,26.34,7936803.127,104.322215,14685587.19,5.013697016
4/23/2010,2.2774,2.96,2.93,5.04,7.6,9.08,16.81,18.32,18.65,21.34,1.64,9.5,27.84,5,hold,16.0426,10.72,18.34,11.5,26.34,7936803.127,104.322215,14685587.19,5.013697016
4/30/2010,1.9779,2.6,2.7,4.86,7.6,9.08,16.81,18.32,18.65,21.34,1.49,9.5,27.84,5,hold,16.3421,10.72,18.34,11.5,26.34,7936803.127,104.322215,14685587.19,5.013697016
5/7/2010,2.756,2.47,2.68,4.2,9.5,9.49,14.72,15.69,16.23,21.21,1.64,8.9,27.71,5,lower,12.934,6.19,18.81,10.9,26.21,8298169.68,108.2366241,14980398.32,2.007486185
5/14/2010,3.6116,2.46,2.55,4.17,9.5,9.49,14.72,15.69,16.23,21.44,1.57,8.9,28.44,5,raise,12.0784,6.19,19.54,10.9,26.44,8298169.68,108.2366241,14980398.32,2.007486185
5/21/2010,3.9543,2.58,2.63,4.74,9.5,9.49,14.72,15.69,16.23,21.33,1.49,8.9,28.33,5,lower,11.7357,6.19,19.43,10.9,26.33,8298169.68,108.2366241,14980398.32,2.007486185
5/28/2010,4.3047,2.37,2.68,4.24,9.5,9.49,14.72,15.69,16.23,21.33,1.5,8.9,28.33,5,hold,11.3853,6.19,19.43,10.9,26.33,8298169.68,108.2366241,14980398.32,2.007486185
6/4/2010,4.4774,3.32,3.16,5.02,10.81,9.49,14.72,15.69,16.23,21.32,1.48,7.9,28.32,5,lower,11.2126,4.88,20.42,9.9,26.32,8425118.871,105.4589711,16066437.2,7.249732994
6/11/2010,4.4979,4.11,4.59,5.49,10.81,9.49,14.72,15.69,16.23,21.32,1.49,7.9,28.32,5,hold,11.1921,4.88,20.42,9.9,26.32,8425118.871,105.4589711,16066437.2,7.249732994
6/18/2010,4.5567,4.06,4.86,6.13,10.81,9.49,14.72,15.69,16.23,20.68,1.49,7.9,27.68,5,lower,11.1333,4.88,19.78,9.9,25.68,8425118.871,105.4589711,16066437.2,7.249732994
6/25/2010,4.8567,4,5.2,6.32,10.81,9.49,14.72,15.69,16.23,20.67,1.49,7.9,27.67,5,lower,10.8333,4.88,19.77,9.9,25.67,8425118.871,105.4589711,16066437.2,7.249732994
7/2/2010,4.8927,5.23,5.2,6.56,11.96,11,14.72,15.69,16.23,20.68,1.82,7.9,27.68,5,raise,10.7973,3.73,19.78,9.9,25.68,8314768.202,109.0104,16437012.61,2.306518873
7/9/2010,4.7518,6,5.75,6.77,11.96,11,14.72,15.69,16.23,20.67,1.79,7.9,27.67,5,lower,10.9382,3.73,19.77,9.9,25.67,8314768.202,109.0104,16437012.61,2.306518873
7/16/2010,4.8718,5.94,6.3,6.64,11.96,11,14.72,15.69,16.23,20.67,1.64,7.9,27.67,5,hold,10.8182,3.73,19.77,9.9,25.67,8314768.202,109.0104,16437012.61,2.306518873
7/23/2010,4.9011,5.99,6.57,6.66,11.96,11,14.72,15.69,16.23,20.55,1.75,7.9,27.55,5,lower,10.7889,3.73,19.65,9.9,25.55,8314768.202,109.0104,16437012.61,2.306518873
7/30/2010,4.8749,5.95,6.6,6.89,11.96,11,14.72,15.69,16.23,20.55,1.73,7.9,27.55,5,hold,10.8151,3.73,19.65,9.9,25.55,8314768.202,109.0104,16437012.61,2.306518873
8/6/2010,5.1707,5.81,6.64,7.23,11.88,12.36,13.92,14,15.08,20.1,1.71,7.7,27.1,5,lower,8.8293,2.12,19.4,9.7,25.1,8368008.063,108.3482067,16751305.33,1.912103639
8/13/2010,5.5422,6.38,6.56,7.3,11.88,12.36,13.92,14,15.08,20.11,1.67,7.7,27.11,5,raise,8.4578,2.12,19.41,9.7,25.11,8368008.063,108.3482067,16751305.33,1.912103639
8/20/2010,5.4435,7.04,7.23,7.57,11.88,12.36,13.92,14,15.08,20.1,1.8,7.7,27.1,5,lower,8.5565,2.12,19.4,9.7,25.1,8368008.063,108.3482067,16751305.33,1.912103639
8/27/2010,5.5622,7.37,7.92,8.49,11.88,12.36,13.92,14,15.08,20.08,1.97,7.7,27.08,5,lower,8.4378,2.12,19.38,9.7,25.08,8368008.063,108.3482067,16751305.33,1.912103639
9/3/2010,5.56,7.37,8.5,8.86,10.98,13.12,13.92,14,15.08,19.79,1.92,7.8,26.79,5,lower,8.44,3.02,18.99,9.8,24.79,8749612.479,109.8457967,17347094.68,3.556674215
9/10/2010,5.597,7.75,8.27,8.27,10.98,13.12,13.92,14,15.08,19.8,1.76,7.8,26.8,5,raise,8.403,3.02,19,9.8,24.8,8749612.479,109.8457967,17347094.68,3.556674215
9/17/2010,5.5863,7.75,8.27,8.17,10.98,13.12,13.92,14,15.08,19.8,2.07,7.8,26.8,5,hold,8.4137,3.02,19,9.8,24.8,8749612.479,109.8457967,17347094.68,3.556674215
9/24/2010,5.6314,7.72,7.88,8.1,10.98,13.12,13.92,14,15.08,19.88,2,7.8,26.88,5,raise,8.3686,3.02,19.08,9.8,24.88,8749612.479,109.8457967,17347094.68,3.556674215
10/1/2010,5.6974,7.55,7.58,8.1,9,12.89,13.92,14,15.08,19.62,2.64,6.9,26.62,5,lower,8.3026,5,19.72,8.9,24.62,8837732.705,109.7585113,16899620.75,-2.579532449
10/8/2010,5.7426,7.49,7.44,8.08,9,12.89,13.92,14,15.08,19.62,2.64,6.9,26.62,5,hold,8.2574,5,19.72,8.9,24.62,8837732.705,109.7585113,16899620.75,-2.579532449
10/15/2010,5.2942,7.49,7.44,8.07,9,12.89,13.92,14,15.08,19.61,1.82,6.9,26.61,5,lower,8.7058,5,19.71,8.9,24.61,8837732.705,109.7585113,16899620.75,-2.579532449
10/22/2010,4.8105,7.52,7.39,8.22,9,12.89,13.92,14,15.08,19.62,1.87,6.9,26.62,5,raise,9.1895,5,19.72,8.9,24.62,8837732.705,109.7585113,16899620.75,-2.579532449
10/29/2010,3.832,7.69,8.2,8.16,9,12.89,13.92,14,15.08,19.64,1.77,6.9,26.64,5,raise,10.168,5,19.74,8.9,24.64,8837732.705,109.7585113,16899620.75,-2.579532449
11/5/2010,3.5169,8.46,8.46,8.61,8.99,12.52,13.98,15.01,15.49,19.63,1.83,6.6,26.63,5,lower,11.4931,6.02,20.03,8.6,24.63,9205619.086,108.0435431,17599249.99,4.139910917
11/12/2010,3.4559,7.86,8.7,9.62,8.99,12.52,13.98,15.01,15.49,19.6,1.93,6.6,26.6,5,raise,11.5541,6.02,20,8.6,24.6,9205619.086,108.0435431,17599249.99,4.139910917
11/19/2010,3.8024,6.79,7.7,8.18,8.99,12.52,13.98,15.01,15.49,19.59,2.21,6.6,26.59,5,lower,11.2076,6.02,19.99,8.6,24.59,9205619.086,108.0435431,17599249.99,4.139910917
11/26/2010,4.5001,5.14,7.15,7.78,8.99,12.52,13.98,15.01,15.49,19.59,2.45,6.6,26.59,5,hold,10.5099,6.02,19.99,8.6,24.59,9205619.086,108.0435431,17599249.99,4.139910917
12/3/2010,5.0473,4.66,6.74,6.93,8.99,12.52,13.98,15.01,15.49,19.36,2.58,6.5,26.36,5,lower,9.9627,6.02,19.86,8.5,24.36,9219431.772,108.3148804,17918537.22,1.814209287
12/10/2010,5.7953,4.75,7.03,7,8.99,12.52,13.98,15.01,15.49,19.35,2.34,6.5,26.35,5,lower,9.2147,6.02,19.85,8.5,24.35,9219431.772,108.3148804,17918537.22,1.814209287
12/17/2010,5.8288,4.57,7,7.37,8.99,12.52,13.98,15.01,15.49,19.36,2.47,6.5,26.35,5,raise,9.1812,6.02,19.85,8.5,24.36,9219431.772,108.3148804,17918537.22,1.814209287
12/24/2010,7.1287,5.99,7,8,8.99,12.52,13.98,15.01,15.49,19.36,8.52,6.5,26.35,5,hold,7.8813,6.02,19.85,8.5,24.36,9219431.772,108.3148804,17918537.22,1.814209287
12/31/2010,7.5369,6.44,7.52,8.6,8.99,12.52,13.98,15.01,15.49,19.37,6.18,6.5,26.35,5,raise,7.4731,6.02,19.85,8.5,24.37,9219431.772,108.3148804,17918537.22,1.814209287
1/7/2011,7.6579,7.61,7.87,8.79,11.07,12.87,13.98,15.01,15.49,19.37,3.13,6.3,26.37,5,hold,7.3521,3.94,20.07,8.3,24.37,9616083.163,107.046121,18960002.29,5.812221495
1/14/2011,7.2718,7.81,7.88,8.68,11.07,12.87,13.98,15.01,15.49,19.09,1.74,6.3,26.09,5,lower,7.7382,3.94,19.79,8.3,24.09,9616083.163,107.046121,18960002.29,5.812221495
1/21/2011,6.7591,7.95,8.67,9.09,11.07,12.87,13.98,15.01,15.49,19.09,1.72,6.3,26.09,5,hold,8.2509,3.94,19.79,8.3,24.09,9616083.163,107.046121,18960002.29,5.812221495
1/28/2011,5.2732,7.96,8.2,9.59,11.07,12.87,13.98,15.01,15.49,19.09,1.68,6.3,26.09,5,hold,9.7368,3.94,19.79,8.3,24.09,9616083.163,107.046121,18960002.29,5.812221495
2/4/2011,3.5131,8.3,8.71,9.81,11.07,12.87,13.98,15.01,15.49,19.09,1.48,6.5,26.09,5,hold,11.4969,3.94,19.59,8.5,24.09,9568046.463,105.3548918,18039877.32,-4.852979231
2/11/2011,4.4282,7.89,8.17,9.11,11.07,12.87,13.98,15.01,15.49,19.09,1.42,6.5,26.09,5,hold,10.5818,3.94,19.59,8.5,24.09,9568046.463,105.3548918,18039877.32,-4.852979231
2/18/2011,4.3256,7.28,7.78,8.33,11.07,12.87,13.98,15.01,15.49,19.09,1.57,6.5,26.09,5,hold,10.6844,3.94,19.59,8.5,24.09,9568046.463,105.3548918,18039877.32,-4.852979231
2/25/2011,4.497,6.71,7.25,7.89,11.07,12.87,13.98,15.01,15.49,19.08,1.74,6.5,26.08,5,lower,10.513,3.94,19.58,8.5,24.08,9568046.463,105.3548918,18039877.32,-4.852979231
3/4/2011,5.3393,5.98,6.18,7.31,11.65,13.31,14.28,15.4,16.95,19.08,2.3,6.6,26.08,5,hold,10.0607,3.75,19.48,8.6,24.08,9821514.001,108.3157814,17388034.07,-3.613346363
3/11/2011,5.8367,5.49,6.37,7.08,11.65,13.31,14.28,15.4,16.95,19.1,2.3,6.6,26.1,5,raise,9.5633,3.75,19.5,8.6,24.1,9821514.001,108.3157814,17388034.07,-3.613346363
3/18/2011,5.9998,5.99,6.96,7.55,11.02,13.8,14.28,15.4,16.95,19.1,2.84,6.6,26.1,5,hold,9.4002,4.38,19.5,8.6,24.1,9821514.001,108.3157814,17388034.07,-3.613346363
3/25/2011,5.8878,7.25,7.38,7.89,11.02,13.8,14.28,15.4,16.95,19.1,2.76,6.6,26.1,5,hold,9.5122,4.38,19.5,8.6,24.1,9821514.001,108.3157814,17388034.07,-3.613346363
4/1/2011,6.5,7.48,8.35,9.78,11.95,14.87,14.28,15.4,16.95,19.1,2.66,6.3,26.1,5,hold,8.9,3.45,19.8,8.3,24.1,9908844.913,109.7153329,17916205.13,3.037554822
4/8/2011,6.494,7.5,8.99,9.76,11.95,14.87,14.28,15.4,16.95,19.1,2.54,6.3,26.1,5,hold,8.906,3.45,19.8,8.3,24.1,9908844.913,109.7153329,17916205.13,3.037554822
4/15/2011,5.9758,7.98,9.37,9.75,11.95,14.87,14.28,15.4,16.95,19.1,2.59,6.3,26.1,5,hold,9.4242,3.45,19.8,8.3,24.1,9908844.913,109.7153329,17916205.13,3.037554822
4/22/2011,5.7971,9.24,10.05,9.79,11.95,14.87,14.28,15.4,16.95,19.1,2.59,6.3,26.1,5,hold,9.6029,3.45,19.8,8.3,24.1,9908844.913,109.7153329,17916205.13,3.037554822
4/29/2011,5.7214,9.13,9.54,9.72,11.95,14.87,14.28,15.4,16.95,19.1,2.59,6.3,26.1,5,hold,9.6786,3.45,19.8,8.3,24.1,9908844.913,109.7153329,17916205.13,3.037554822
5/6/2011,5.8198,8.5,8.91,9.25,12.08,16.23,14.28,15.4,16.82,19.1,2.59,6.3,26.1,5,hold,9.5802,3.32,19.8,8.3,24.1,9821514.001,111.5191584,18862375.38,5.281086248
5/13/2011,5.9773,8.11,8.46,9.09,12.08,16.23,14.28,15.4,16.82,19.1,2.59,6.3,26.1,5,hold,9.4227,3.32,19.8,8.3,24.1,9821514.001,111.5191584,18862375.38,5.281086248
5/20/2011,5.7001,8.11,8.69,9.31,12.08,16.23,14.28,15.4,16.82,19.1,2.59,6.3,26.1,5,hold,9.6999,3.32,19.8,8.3,24.1,9821514.001,111.5191584,18862375.38,5.281086248
5/27/2011,5.6656,8.08,8.48,9.85,12.08,16.23,14.28,15.4,16.82,19.09,3.32,6.3,26.09,5,lower,9.7344,3.32,19.79,8.3,24.09,9821514.001,111.5191584,18862375.38,5.281086248
6/3/2011,5.4988,8.25,7.27,9.47,12.48,16.46,14.28,15.4,16.82,18.93,2.81,6.1,25.93,5,lower,9.9012,2.92,19.83,8.1,23.93,10748531.76,113.9721693,20341728.85,7.842880007
6/10/2011,5.9204,8.18,8.12,9.69,12.48,16.46,14.28,15.4,16.82,18.99,2.96,6.1,25.99,5,raise,9.4796,2.92,19.89,8.1,23.99,10748531.76,113.9721693,20341728.85,7.842880007
6/17/2011,6.1147,8.78,8.88,9.91,12.48,16.46,14.28,15.4,16.82,18.99,3.36,6.1,25.99,5,hold,9.2853,2.92,19.89,8.1,23.99,10748531.76,113.9721693,20341728.85,7.842880007
6/24/2011,6.4232,9.23,9.99,10.27,12.48,16.46,14.28,15.4,16.82,19.01,4.05,6.1,26.01,5,raise,8.9768,2.92,19.91,8.1,24.01,10748531.76,113.9721693,20341728.85,7.842880007
7/1/2011,6.7153,9,10,10.15,10,16.96,14.28,15.4,16.82,19.01,3.76,6.9,26.01,5,hold,8.6847,5.4,19.11,8.9,24.01,10836068.2,114.225614,20627014.86,1.402466875
7/8/2011,6.7153,9.86,10.23,10.42,10,16.96,14.28,15.4,16.82,18.98,4.25,6.9,25.98,5,lower,8.6847,5.4,19.08,8.9,23.98,10836068.2,114.225614,20627014.86,1.402466875
7/15/2011,6.7649,10.3,10.97,11,10,16.96,14.28,15.4,16.82,18.98,4.11,6.9,25.98,5,hold,8.6351,5.4,19.08,8.9,23.98,10836068.2,114.225614,20627014.86,1.402466875
7/22/2011,7.4867,10.95,10.53,11.13,10,16.96,14.28,15.4,16.82,18.98,4.36,6.9,25.98,5,hold,7.9133,5.4,19.08,8.9,23.98,10836068.2,114.225614,20627014.86,1.402466875
7/29/2011,7.593,10.96,10.86,11.53,10,16.96,14.28,15.4,16.82,18.98,3.47,6.9,25.98,5,hold,7.807,5.4,19.08,8.9,23.98,10836068.2,114.225614,20627014.86,1.402466875
8/5/2011,7.603,8.02,10.86,11.98,13.94,16.92,14.28,15.4,17,18.99,3.84,6.5,25.99,5,hold,7.797,1.46,19.49,8.5,23.99,11136351.74,116.260764,21507110.54,4.266713764
8/12/2011,7.7045,10.99,12.25,12.54,13.94,16.92,14.28,15.4,17,18.99,3.94,6.5,25.99,5,hold,7.6955,1.46,19.49,8.5,23.99,11136351.74,116.260764,21507110.54,4.266713764
8/19/2011,7.4588,10.72,13.04,13.01,13.94,16.92,14.28,15.4,17,18.99,4.55,6.5,25.99,5,hold,7.9412,1.46,19.49,8.5,23.99,11136351.74,116.260764,21507110.54,4.266713764
8/26/2011,7.386,10.05,12.98,13.93,13.94,16.92,14.28,15.4,17,18.99,5.31,6.5,25.99,5,hold,8.014,1.46,19.49,8.5,23.99,11136351.74,116.260764,21507110.54,4.266713764
9/2/2011,7.0785,10.97,13,13.91,14.24,15.87,14.28,15.4,17,18.99,6.01,6.5,25.99,5,hold,8.3215,1.16,19.49,8.5,23.99,11184665.56,108.7721073,21198894.13,-1.43309072
9/9/2011,7.7141,10.96,12.64,13.3,14.24,15.87,14.28,15.4,17,19.01,6.84,6.5,26.01,5,raise,7.6859,1.16,19.51,8.5,24.01,11184665.56,108.7721073,21198894.13,-1.43309072
9/16/2011,7.9143,10.6,12.59,13.05,14.24,15.87,14.28,15.4,17,19.01,8.41,6.5,26.01,5,hold,7.4857,1.16,19.51,8.5,24.01,11184665.56,108.7721073,21198894.13,-1.43309072
9/23/2011,7.9998,10.5,12.64,13.37,14.24,15.87,14.28,15.4,17,19,10.35,6.5,26,5,hold,7.4002,1.16,19.5,8.5,24,11184665.56,108.7721073,21198894.13,-1.43309072
9/30/2011,7.934,10.5,12.75,13.6,14.24,15.87,14.28,15.4,17,19,11.94,6.5,26,5,hold,7.466,1.16,19.5,8.5,24,11184665.56,108.7721073,21198894.13,-1.43309072
10/7/2011,7.9999,10.96,13.21,13.27,16.38,17.15,14.28,15.4,17,19,12.29,6.7,26,5,hold,7.4001,-0.98,19.3,8.7,24,11435426.44,105.5543203,21489218.61,1.36952651
10/14/2011,8.2511,10.91,13.53,13.57,16.38,17.15,14.28,15.4,17,18.99,12.83,6.7,25.99,5,lower,7.1489,-0.98,19.29,8.7,23.99,11435426.44,105.5543203,21489218.61,1.36952651
10/21/2011,8.6992,11.43,14.97,14.46,16.38,17.15,14.28,15.4,17,19,14.57,6.7,26,5,raise,6.7008,-0.98,19.3,8.7,24,11435426.44,105.5543203,21489218.61,1.36952651
10/28/2011,9.2661,10.69,13.53,14.83,16.38,17.15,14.28,15.4,17,18.98,14.98,6.7,25.98,5,lower,6.1339,-0.98,19.28,8.7,23.98,11435426.44,105.5543203,21489218.61,1.36952651
11/4/2011,9.8961,10.76,13.28,14.94,14.63,13.77,15.03,15.93,16.23,18.52,10.35,6.4,25.52,5,lower,6.0339,1.3,19.12,8.4,23.52,11892035.91,106.4840888,21504322.51,0.07028598
11/11/2011,8.8994,10.76,14.08,15.03,14.63,13.77,15.03,15.93,16.23,18.68,6.46,6.4,25.68,5,raise,7.0306,1.3,19.28,8.4,23.68,11892035.91,106.4840888,21504322.51,0.07028598
11/18/2011,7.3555,11.49,14.53,15.14,14.63,13.77,15.03,15.93,16.23,18.69,5.53,6.4,25.69,5,raise,8.5745,1.3,19.29,8.4,23.69,11892035.91,106.4840888,21504322.51,0.07028598
11/25/2011,7.3452,11.98,14.99,15.94,14.63,13.77,15.03,15.93,16.23,18.64,5.69,6.4,25.64,5,lower,8.5848,1.3,19.24,8.4,23.64,11892035.91,106.4840888,21504322.51,0.07028598
12/2/2011,7.1893,12.01,15.64,16.18,15.15,15.42,15.03,15.93,16.23,18.62,6.26,6,25.62,5,lower,8.7407,0.78,19.62,8,23.62,12007555.04,105.3896678,21805742.07,1.401669595
12/9/2011,7.1051,11.38,13.31,13.5,15.15,15.42,15.03,15.93,16.23,16.63,6.4,6,23.63,5,raise,8.8249,0.78,17.63,8,21.63,12007555.04,105.3896678,21805742.07,1.401669595
12/16/2011,7.0797,10.28,11.37,12.8,15.15,15.42,15.03,15.93,16.23,16.64,7.36,6,23.64,5,raise,8.8503,0.78,17.64,8,21.64,12007555.04,105.3896678,21805742.07,1.401669595
12/23/2011,7.0001,9.59,10.76,12.57,15.15,15.42,15.03,15.93,16.23,16.63,10.23,6,23.63,5,lower,8.9299,0.78,17.63,8,21.63,12007555.04,105.3896678,21805742.07,1.401669595
12/30/2011,7.1671,9.69,11.14,13.52,15.15,15.42,15.03,15.93,16.23,16.64,11.31,6,23.64,5,raise,8.7629,0.78,17.64,8,21.64,12007555.04,105.3896678,21805742.07,1.401669595
1/6/2012,7.1398,10.03,11.43,14.1,13.04,14.2,15.03,15.93,16.23,16.25,7.26,6.4,23.25,5,lower,8.7902,2.89,16.85,8.4,21.25,11868111.08,105.4217277,21387857.48,-1.916397001
1/13/2012,7.1398,9.6,11.43,13.46,13.04,14.2,15.03,15.93,16.23,16.25,6.04,6.4,23.25,5,hold,8.7902,2.89,16.85,8.4,21.25,11868111.08,105.4217277,21387857.48,-1.916397001
1/20/2012,6.7907,9.55,11.43,13.46,13.04,14.2,15.03,15.93,16.23,16.25,5.48,6.4,23.25,5,hold,9.1393,2.89,16.85,8.4,21.25,11868111.08,105.4217277,21387857.48,-1.916397001
1/27/2012,6.7907,9.92,11.41,12.59,13.04,14.2,15.03,15.93,16.23,16.25,5.27,6.4,23.25,5,hold,9.1393,2.89,16.85,8.4,21.25,11868111.08,105.4217277,21387857.48,-1.916397001
2/3/2012,6.3911,9.53,11.29,12.98,12.06,13.57,14.64,16.32,16.7,16.25,5.05,6,23.25,5,hold,9.9289,4.26,17.25,8,21.25,12025433.81,110.7036822,21807960.02,1.96421051
2/10/2012,6.3911,9.53,11.29,12.98,12.06,13.57,14.64,16.32,16.7,16.24,4.95,6,23.24,5,lower,9.9289,4.26,17.24,8,21.24,12025433.81,110.7036822,21807960.02,1.96421051
2/17/2012,6.2659,9.58,9.53,10.99,12.06,13.57,14.64,16.32,16.7,16.24,4.89,6,23.24,5,hold,10.0541,4.26,17.24,8,21.24,12025433.81,110.7036822,21807960.02,1.96421051
2/24/2012,6.2659,9.58,9.53,10.99,12.06,13.57,14.64,16.32,16.7,16.26,7.18,6,23.26,5,raise,10.0541,4.26,17.26,8,21.26,12025433.81,110.7036822,21807960.02,1.96421051
3/2/2012,6.9747,9.37,8.98,10.19,13.06,13.9,14.64,16.32,16.7,16.26,7.18,6.4,23.26,5,hold,9.3453,3.26,16.86,8.4,21.26,12141005.54,112.0566238,22261330.11,2.078920204
3/9/2012,6.9747,9.37,8.98,10.19,13.06,13.9,14.64,16.32,16.7,16.25,6.51,6.4,23.25,5,lower,9.3453,3.26,16.85,8.4,21.25,12141005.54,112.0566238,22261330.11,2.078920204
3/16/2012,7.1443,9.62,9.9,9.14,13.06,13.9,14.64,16.32,16.7,16.25,6.52,6.4,23.25,5,hold,9.1757,3.26,16.85,8.4,21.25,12141005.54,112.0566238,22261330.11,2.078920204
3/23/2012,7.1443,9.62,9.9,9.14,13.06,13.9,14.64,16.32,16.7,16.26,5.95,6.4,23.26,5,raise,9.1757,3.26,16.86,8.4,21.26,12141005.54,112.0566238,22261330.11,2.078920204
3/30/2012,7.1497,9.94,10.52,9.97,13.06,13.9,14.64,16.32,16.7,16.26,6.24,6.4,23.26,5,hold,9.1703,3.26,16.86,8.4,21.26,12141005.54,112.0566238,22261330.11,2.078920204
4/6/2012,7.1497,9.94,10.52,9.97,13.06,13.9,14.64,16.32,16.7,16.25,5.22,6.5,23.25,5,lower,9.1703,3.26,16.75,8.5,21.25,12211640.06,109.5533934,22341034.14,0.358038038
4/13/2012,7.64,9.81,10.33,11.49,13.06,13.9,14.64,16.32,16.7,16.25,8.06,6.5,23.25,5,hold,8.68,3.26,16.75,8.5,21.25,12211640.06,109.5533934,22341034.14,0.358038038
4/20/2012,7.64,9.81,10.33,11.49,13.06,13.9,14.64,16.32,16.7,15.87,8.48,6.5,22.87,5,lower,8.68,3.26,16.37,8.5,20.87,12211640.06,109.5533934,22341034.14,0.358038038
4/27/2012,7.9934,10,10.72,11.5,13.06,13.9,14.64,16.32,16.7,15.85,8.38,6.5,22.85,5,lower,8.3266,3.26,16.35,8.5,20.85,12211640.06,109.5533934,22341034.14,0.358038038
5/4/2012,7.9934,10,10.72,11.5,13.06,13.9,14.64,16.32,16.7,15.85,8.23,6.6,22.85,5,hold,8.3266,3.26,16.25,8.6,20.85,12714246.25,105.5456401,22424739.99,0.374673143
5/11/2012,6.8087,10.23,10.55,12.02,13.06,13.9,14.64,16.32,16.7,12.22,7.77,6.6,19.22,5,lower,9.5113,3.26,12.62,8.6,17.22,12714246.25,105.5456401,22424739.99,0.374673143
5/18/2012,6.8087,10.23,10.55,12.02,13.06,13.9,14.64,16.32,16.7,12.25,7.82,6.6,19.25,5,raise,9.5113,3.26,12.65,8.6,17.25,12714246.25,105.5456401,22424739.99,0.374673143
5/25/2012,6.4956,10.49,11.67,11.99,13.06,13.9,14.64,16.32,16.7,12.25,7.43,6.6,19.25,5,hold,9.8244,3.26,12.65,8.6,17.25,12714246.25,105.5456401,22424739.99,0.374673143
6/1/2012,6.4956,10.49,11.67,11.99,12.22,13.61,14.76,15.95,17,12.26,7.36,6.7,19.26,5,raise,9.4544,3.73,12.56,8.7,17.26,12918409.75,103.4786648,23005407.21,2.589404474
6/8/2012,7.2134,9.97,11,11.97,12.22,13.61,14.76,15.95,17,12.28,7.2,6.7,19.28,5,raise,8.7366,3.73,12.58,8.7,17.28,12918409.75,103.4786648,23005407.21,2.589404474
